Timestamp start,Timestamp end,Duration,Status,Code,Message,Comment,Service contract category,IEC category,Global contract category,Custom contract category
2022-01-24 03:03:03,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-01-24 03:23:37,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-01-24 03:25:18,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-01-24 03:25:28,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-01-24 03:25:58,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-01-24 03:26:45,2022-01-24 03:27:32,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-01-24 03:26:45,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-01-24 03:27:32,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-01-24 03:27:32,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-01-24 03:32:13,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-01-24 03:34:02,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-01-24 03:34:13,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-01-24 03:34:43,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-01-24 04:07:14,2022-01-24 04:08:02,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-01-24 04:07:14,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-01-24 04:08:02,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-01-24 04:08:02,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-01-24 04:31:29,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-01-24 04:43:31,2022-01-24 04:45:51,00:02:20,Informational,65,Absence of wind during run-up,,Operating states  (28),Out of Environmental Specification,,
2022-01-24 04:43:31,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-01-24 04:45:51,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-01-24 04:45:51,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-01-24 13:37:23,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-01-24 13:37:23,2022-01-24 13:39:33,00:02:10,Stop,710,Battery test,,Operating states  (28),Technical Standby,13 (Int) Operating States,
2022-01-24 13:37:23,-,-,Informational,100030,Brake program 180,,,Technical Standby,,
2022-01-24 13:39:33,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-01-24 13:39:33,-,-,Informational,100110,Bypass limit switches,,,Full Performance,,
2022-01-24 13:39:38,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-01-25 05:47:58,-,-,Informational,100140,System test 1,,,Technical Standby,,
2022-01-25 05:48:03,-,-,Informational,100150,System test 2,,,Technical Standby,,
2022-01-25 05:48:18,-,-,Informational,100160,System test 3,,,Technical Standby,,
2022-01-25 05:48:33,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-01-25 05:53:22,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-01-25 05:53:32,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-01-25 05:53:35,2022-01-25 05:59:12,00:05:37,Informational,1552,Gearbox warm-up stage,,Operating states  (28),Full Performance,,
2022-01-25 05:53:50,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-01-25 05:59:05,2022-01-25 05:59:53,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-01-25 05:59:05,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-01-25 05:59:53,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-01-25 05:59:53,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-01-25 07:42:08,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-01-25 07:44:01,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-01-25 07:44:12,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-01-25 07:44:14,2022-01-25 07:46:56,00:02:42,Informational,1552,Gearbox warm-up stage,,Operating states  (28),Full Performance,,
2022-01-25 07:44:29,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-01-25 07:46:49,2022-01-25 07:47:37,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-01-25 07:46:49,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-01-25 07:47:37,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-01-25 07:47:37,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-01-25 08:44:50,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-01-25 08:56:51,2022-01-25 08:59:10,00:02:19,Informational,65,Absence of wind during run-up,,Operating states  (28),Out of Environmental Specification,,
2022-01-25 08:56:51,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-01-25 08:59:10,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-01-25 08:59:10,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-01-25 09:30:44,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-01-25 09:33:57,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-01-25 09:34:08,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-01-25 09:34:10,2022-01-25 09:41:30,00:07:20,Informational,1552,Gearbox warm-up stage,,Operating states  (28),Full Performance,,
2022-01-25 09:34:25,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-01-25 09:41:30,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-01-25 09:42:13,2022-01-25 09:43:01,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-01-25 09:42:13,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-01-25 09:43:01,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-01-25 09:43:01,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-01-25 10:24:45,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-01-25 10:27:23,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-01-25 10:27:34,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-01-25 10:27:36,2022-01-25 10:31:32,00:03:56,Informational,1552,Gearbox warm-up stage,,Operating states  (28),Full Performance,,
2022-01-25 10:27:51,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-01-25 10:31:32,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-01-25 10:41:04,2022-01-25 10:41:51,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-01-25 10:41:04,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-01-25 10:41:51,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-01-25 10:41:51,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-01-25 10:49:26,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-01-25 10:50:57,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-01-25 10:51:07,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-01-25 10:51:37,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-01-25 11:00:25,2022-01-25 11:01:12,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-01-25 11:00:25,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-01-25 11:01:12,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-01-25 11:01:12,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-01-25 11:07:38,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-01-25 11:08:55,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-01-25 11:09:05,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-01-25 11:09:35,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-01-25 13:27:32,2022-01-25 13:28:20,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-01-25 13:27:32,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-01-25 13:28:20,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-01-25 13:28:20,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-01-25 13:31:25,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-01-25 13:33:24,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-01-25 13:33:34,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-01-25 13:34:04,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-01-25 13:40:57,2022-01-25 13:41:44,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-01-25 13:40:57,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-01-25 13:41:44,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-01-25 13:41:44,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-01-25 13:58:10,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-01-25 14:03:11,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-01-25 14:03:21,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-01-25 14:03:51,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-01-25 14:04:59,2022-01-25 14:05:47,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-01-25 14:04:59,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-01-25 14:05:47,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-01-25 14:05:47,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-01-25 14:23:29,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-01-25 14:24:36,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-01-25 14:24:47,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-01-25 14:25:17,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-01-25 14:47:32,2022-01-25 14:48:19,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-01-25 14:47:32,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-01-25 14:48:19,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-01-25 14:48:19,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-01-25 14:50:58,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-01-25 14:52:11,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-01-25 14:52:21,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-01-25 14:52:51,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-01-25 16:22:59,2022-01-25 16:23:46,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-01-25 16:22:59,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-01-25 16:23:46,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-01-25 16:23:46,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-01-25 16:28:05,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-01-25 16:30:26,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-01-25 16:30:37,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-01-25 16:31:07,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-01-30 10:21:43,2022-01-30 10:22:31,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-01-30 10:21:43,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-01-30 10:22:31,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-01-30 10:22:31,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-01-30 10:28:28,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-01-30 10:31:15,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-01-30 10:31:25,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-01-30 10:31:55,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-01-31 05:05:12,2022-01-31 05:05:23,00:00:11,Warning,6052,High yaw motor current,,Warnings (27),Full Performance,,
2022-01-31 05:05:23,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-01-31 11:14:43,2022-01-31 11:14:55,00:00:12,Warning,6052,High yaw motor current,,Warnings (27),Full Performance,,
2022-01-31 11:14:55,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-02-01 09:19:54,2022-02-01 09:22:12,00:02:18,Stop,710,Battery test,,Operating states  (28),Technical Standby,13 (Int) Operating States,
2022-02-01 09:19:54,-,-,Informational,100030,Brake program 180,,,Technical Standby,,
2022-02-01 09:22:12,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-02-01 09:22:12,-,-,Informational,100110,Bypass limit switches,,,Full Performance,,
2022-02-01 09:22:18,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-02-01 09:24:18,-,-,Informational,100140,System test 1,,,Technical Standby,,
2022-02-01 09:24:25,-,-,Informational,100150,System test 2,,,Technical Standby,,
2022-02-01 09:24:40,-,-,Informational,100160,System test 3,,,Technical Standby,,
2022-02-01 09:24:55,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-02-01 09:27:18,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-02-01 09:27:28,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-02-01 09:27:58,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-02-08 17:24:43,2022-02-08 17:26:32,00:01:49,Stop,707,Stop battery test,,Operating states  (28),Technical Standby,13 (Int) Operating States,
2022-02-08 17:24:43,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2022-02-08 17:26:32,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-02-08 17:26:32,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-02-08 17:28:32,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-02-08 17:29:08,2022-02-08 17:31:16,00:02:08,Stop,710,Battery test,,Operating states  (28),Technical Standby,13 (Int) Operating States,
2022-02-08 17:29:08,-,-,Informational,100030,Brake program 180,,,Technical Standby,,
2022-02-08 17:31:16,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-02-08 17:31:16,-,-,Informational,100110,Bypass limit switches,,,Full Performance,,
2022-02-08 17:31:22,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-02-08 17:33:30,-,-,Informational,100140,System test 1,,,Technical Standby,,
2022-02-08 17:33:37,-,-,Informational,100150,System test 2,,,Technical Standby,,
2022-02-08 17:33:52,-,-,Informational,100160,System test 3,,,Technical Standby,,
2022-02-08 17:34:07,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-02-08 17:36:26,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-02-08 17:36:37,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-02-08 17:37:07,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-02-09 15:29:55,2022-02-09 15:30:43,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-02-09 15:29:55,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-02-09 15:29:56,2022-02-09 15:39:57,00:10:01,Stop,5760,Hydraulic oil flushing operation,,Operating states  (28),Technical Standby,13 (Int) Operating States,
